statistics_code,time,1_variable_code,2_variable_attribute_code,value,value_unit,value_variable_code,value_variable_label
23131,2017,DINSG,ICD10-Z91,95,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-H68,658,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-E45,198,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R84,27,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D56,933,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-A80,2,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-F02,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-B85,38,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q95,4,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-O14,13973,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-S41,708,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-M68,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-P28,10301,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-F18,176,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S57,26,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-H95,1522,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-S20,21598,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-L02,42024,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-S36,5896,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Z92,303,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-B37,8092,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-L75,26,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-P92,7700,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-E03,1478,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q18,3715,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Q02,272,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-I20,196320,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-N20,114388,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-N36,3279,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-F23,10201,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T88,4516,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-F39,54,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-S74,57,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-A17,162,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-T40,1830,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-K92,53635,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-T56,64,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-M22,9697,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-U04,14,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N05,1083,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-A39,137,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-B43,1,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R22,1782,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-C57,1786,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R00,32492,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Q90,511,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-O72,6564,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-R16,534,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-O88,134,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-G90,3367,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-T94,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-U60,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M95,6633,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-J40,3813,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-O40,1489,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-M16,162762,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-J35,70149,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K45,808,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-P76,187,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-L59,163,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R48,67,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-B53,41,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-B69,14,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-F70,2961,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-E35,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-Q34,141,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Q80,96,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-O62,22236,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-F55,292,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-K60,27474,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-I15,858,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-C73,19141,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-R54,1385,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-P60,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-L65,18,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Z08,10406,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M79,44338,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-N42,2055,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-E50,7,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-L80,33,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-O25,48,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-S68,3848,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-A23,137,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-G12,8232,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-U08,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R26,31109,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-K08,5648,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-C31,1859,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H26,11028,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-O98,6501,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C47,1698,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Q12,592,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-J09,2298,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-M10,10268,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-J82,509,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-N84,8187,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-H47,5491,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-J98,10865,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Z97,3,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-P96,1844,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-I46,6363,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-I99,1133,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-L28,2439,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-O82,25466,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-I83,82766,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-H32,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-L12,4503,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S78,58,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-S62,23933,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Q28,1909,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B33,1072,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-B49,77,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Q06,390,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-K70,38203,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-C85,7500,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-D51,3739,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-F13,10166,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-D67,58,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-T66,66,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-N46,235,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-A07,576,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-N30,48107,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-U24,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-P70,11102,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-S52,133041,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-C63,305,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-I52,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B59,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-P14,88,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-D77,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Z24,403,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-A91,3,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C79,37747,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-O66,4835,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-L90,5841,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-J66,12,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-S46,11443,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-K55,24921,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-B27,8870,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-M00,10731,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-F07,8157,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H00,1891,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-B65,42,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-R32,670,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-I05,665,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-K86,18559,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-T82,56871,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-D83,192,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-P08,17690,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-M48,105194,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-G43,36638,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-G59,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Z71,28,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-T98,2,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-M32,3780,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-H51,360,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-U49,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-U19,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-E05,22079,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q53,7484,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-O85,2500,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-C37,1277,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-R81,45,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D57,1279,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-M67,4831,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B08,3484,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Q23,2861,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G31,3996,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-H43,7488,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-T20,1951,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-E85,1854,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-T50,3580,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Z86,6,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Z56,1,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-Z64,3,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-S89,241,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Q61,833,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-A01,47,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-I71,28307,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-T11,38,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-F11,24786,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-S09,1239,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-U40,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-G23,2947,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-C67,99852,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-P03,610,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-I89,10626,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-K01,976,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-H65,4656,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-R10,84539,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-S63,5597,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z72,69,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-A27,107,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-O99,36758,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-S93,7535,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-C45,6896,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-B55,75,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-T37,32,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-R35,221,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-J91,-,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R90,1546,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-C75,755,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-D73,1217,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-L21,172,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-R73,478,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-L13,393,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-S00,65549,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-T29,158,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-F03,9523,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-H27,4595,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-H57,750,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-J95,6495,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-I85,1601,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-R43,122,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-B47,20,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-B17,1668,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-D65,51,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Q15,1008,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-N87,3069,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-H69,1952,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-D81,86,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-G57,4140,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S30,25225,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-A98,1360,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Z30,171,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Z60,3,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-A64,3,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-S26,436,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-K43,53553,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-K13,2209,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-Q87,77,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-O30,5944,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-L71,858,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-O60,24119,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-P59,17911,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-T84,70410,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-E51,1167,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-N99,10552,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-P29,1868,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-C02,6140,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-S56,1387,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-Z98,143,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-B54,96,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-D22,2163,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-L63,431,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-K05,1324,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N01,464,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-D31,631,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-G07,-,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-N10,33425,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-G37,2148,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M91,517,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-D61,7125,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-T76,3,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-N40,57538,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-F88,172,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-T46,845,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q70,485,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-O09,-,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-R99,12,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-L25,334,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-D48,12097,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R44,663,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-I97,885,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-R69,45,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-B21,14,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q16,217,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-A81,543,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-T70,138,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-U82,-,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-S17,16,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-M53,29870,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-M83,51,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-T54,321,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-O13,7395,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q96,40,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-G45,92369,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-F17,129,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-A26,242,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-I63,250802,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-P50,34,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-K27,210,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Z84,115,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-R36,1,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-Q79,910,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-C11,1948,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-P80,1346,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-C41,4201,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-E68,-,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-F25,25149,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-O21,28528,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-B92,-,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-M45,4055,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-R06,31397,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-S64,2923,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-E77,96,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-H35,32584,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-A34,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-N73,4109,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-S43,23991,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-Z85,37,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-L98,10002,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-M08,5161,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-B68,15,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-R15,2778,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-O87,204,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-Q25,2750,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-D86,10253,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-F16,724,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-C88,2575,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-P05,12302,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-J41,2210,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-S51,3031,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-T63,8229,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-G44,19544,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-N28,5602,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-L01,974,Anzahl,GES025,Entlassene Patienten
23131,2016,DINSG,ICD10-B20,346,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-G82,7218,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-Z93,9,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-R45,1693,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-R23,1818,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-Q17,925,Anzahl,GES025,Entlassene Patienten
23131,2022,DINSG,ICD10-O95,-,Anzahl,GES025,Entlassene Patienten
23131,2023,DINSG,ICD10-T71,213,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-F54,166,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-K61,28805,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-N37,-,Anzahl,GES025,Entlassene Patienten
23131,2015,DINSG,ICD10-U83,-,Anzahl,GES025,Entlassene Patienten
23131,2017,DINSG,ICD10-F24,67,Anzahl,GES025,Entlassene Patienten
23131,2020,DINSG,ICD10-Q97,4,Anzahl,GES025,Entlassene Patienten
23131,2014,DINSG,ICD10-T55,410,Anzahl,GES025,Entlassene Patienten
23131,2021,DINSG,ICD10-K91,10967,Anzahl,GES025,Entlassene Patienten
23131,2018,DINSG,ICD10-D14,6579,Anzahl,GES025,Entlassene Patienten
23131,2019,DINSG,ICD10-K52,48581,Anzahl,GES025,Entlassene Patienten
